Time,FreeRum1,Cdc13_Cdc2,Cig2_Cdc2,Cdc13_P-Cdc2,Cdc13_Cdc2_Rum1,Cdc13_P-Cdc2_Rum1,Cig2_Cdc2_Rum1,IntermediaryEnzyme,Cdc25,Wee1,ubiquitinProtease2,ubiquitinProtease1,Values[Mass],Values[kp],S-phasePromotingFactor,M-phasePromotingFactor,BoundIntermediaryEnzyme,BoundUbiquitinProtease1,BoundUbiquitinProtease2,BoundWee1,BoundCdc25,TotalRum1,TotalCdc13,TotalCig2,Values[k2],Values[k6],Values[kwee],Values[k25],(Cdc13_Cdc2 creation).Flux,(Cig2_Cdc2 creation).Flux,(Cdc2 phosphorylation).Flux,(binding of Rum1 with Cdc13_Cdc2).Flux,(binding of Rum1 with Cdc13_P-Cdc2).Flux,(Rum1 degradation in Rum1_Cdc13_Cdc2).Flux,(Rum1 degradation in solution).Flux,(Rum1 degradation in Rum1_Cdc13_P-Cdc2).Flux,(Rum1 degradation in Rum1_Cig2_Cdc2).Flux,(Cdc13 degradation in Cdc13_Cdc2).Flux,(Cdc13 degradation in Cdc13_P-Cdc2).Flux,(Cig2 degradation in Cig2_Cdc2).Flux,(Cdc13 degradation in Rum1_Cdc13_P-Cdc2).Flux,(Cdc13 degradation in Rum1_Cdc13_Cdc2).Flux,(Cig2 degradation in Rum1_Cig2_Cdc2).Flux,(Binding of Rum1 to Cig2_Cdc2).Flux,(UbE mediated degradation of Cdc13_Cdc2 in Rum1_Cdc13_Cdc2).Flux,(UbE mediated degradation of Cdc13_Cdc2 in Rum1_Cdc13_P-Cdc2).Flux,(Rum1 creation).Flux,(Rum1 degradation by SPF).Flux,(IE production & degradation).Flux,(UbE production & degradation).Flux,(UbE2 production & degradation).Flux,(Wee1 production & degradation).Flux,(Cdc25 production & degradation).Flux,Values[Mass],Values[k2],Values[k6],Values[kwee],Values[k25]
52.9,0.08479189083732941,0.008626279325989809,0.019299132465097863,0.0012938633352987242,0.2147725394200174,0.028373518082878774,0.057854133059575624,0.00035391945629544914,0.0031749624702110905,0.9968250375297889,0.0014022282114361138,6.966901285773026e-06,0.31833784056969355,6.5,0.013515755609029213,0.008690972492754747,0.9996460805437044,0.9999930330987142,0.9985977717885638,0.0031749624702110957,0.9968250375297889,0.3857920813998012,0.2530662001641847,0.0771532655246735,0.0075016894735618,0.047964128027842,0.3489998868218835,0.026508107173350268,0.015,0.00175,0.00297627264050463,0.05166659955216221,0.008133560060219359,0.04026985114125326,0.015898479531999264,0.005320034640539771,0.01084764994867043,6.471166881578154e-05,9.706160962638e-06,0.0009256660603822361,0.0014186759041439389,0.010738626971000871,0.0,0.010578686026399822,0.0016111568981772811,0.0002128493219302471,0.09375,0.02764076338142931,2.3740033177632475e-05,4.625468818482073e-07,9.270665746976929e-05,-0.00020544552508242574,0.00020544552508243788,0.31833784056969355,0.0075016894735618,0.047964128027842,0.3489998868218835,0.026508107173350268
53.0,0.08417155194529458,0.008683009566598907,0.019409086505824947,0.00130933433859612,0.21467602419865828,0.028492167865403182,0.05782628179829709,0.00035631499680388557,0.003195685492170411,0.9968043145078296,0.0014115817677525626,7.013570148138891e-06,0.3184954568075762,6.5,0.013600747909984952,0.008748476283528714,0.9996436850031961,0.9999929864298518,0.9985884182322473,0.003195685492170419,0.9968043145078296,0.38516602580765313,0.2531605359692565,0.07723536830412203,0.007501700790760923,0.0480339289418535,0.34899335906996626,0.026517950608780948,0.015,0.00175,0.002995591812162732,0.051618636657781145,0.008171653542949804,0.04025175453724843,0.015782165989742733,0.005342281474763098,0.010842427837180705,6.51373397319397e-05,9.822234443216944e-06,0.0009322946820470832,0.0014246083932701594,0.010733801209932914,0.0,0.010554301150527898,0.0016104353004884858,0.00021373971820638803,0.09375,0.027825960437990637,2.4173118941977524e-05,4.708744191933307e-07,9.437327535257584e-05,-0.00020903316191126994,0.00020903316191128903,0.3184954568075762,0.007501700790760923,0.0480339289418535,0.34899335906996626,0.026517950608780948
53.1,0.08354783683591512,0.008740768432130754,0.019520309141751704,0.0013251469235902441,0.2145770499781837,0.028611728630996234,0.05779649405394959,0.0003587545552785323,0.0032167729479018027,0.9967832270520982,0.001421104682497768,7.061085186654524e-06,0.3186531510848096,6.5,0.013687103063748193,0.008807025778310268,0.9996412454447214,0.9999929389148132,0.9985788953175022,0.00321677294790168,0.9967832270520981,0.3845331094990446,0.25325469396490097,0.0773168031957013,0.007501712313157763,0.04810499369313959,0.34898671652141094,0.026527967150253358,0.015,0.00175,0.003015258620945052,0.05156952448099941,0.008210143032473636,0.04023319687090945,0.015665219406734085,0.005364699118311795,0.01083684263511555,6.557073017377597e-05,9.940870993440064e-06,0.0009390243481521009,0.001430586431549812,0.010728852498909187,0.0,0.010529146626221975,0.0016096952979424096,0.00021463695697187298,0.09375,0.028014044934265916,2.4620453803697248e-05,4.794729056478079e-07,9.609416844677185e-05,-0.00021273504890716687,0.00021273504890687717,0.3186531510848096,0.007501712313157763,0.04810499369313959,0.34898671652141094,0.026527967150253358
53.2,0.0829206621468469,0.008799589963191152,0.019632831481681084,0.0013413133767092382,0.2144755608733236,0.028732217903592407,0.05776472845668082,0.00036123959327691643,0.0032382365315079716,0.9967617634684921,0.00143080251753263,7.109474166811128e-06,0.31881092344003303,6.5,0.013774863502446884,0.008866655632026614,0.999638760406723,0.9999928905258331,0.9985691974824673,0.0032382365315078983,0.996761763468492,0.38389316938044377,0.25334868211681644,0.0773975599383619,0.007501724047485452,0.04817736378708725,0.348979955492575,0.02653816235246629,0.015,0.00175,0.0030352845215507133,0.05151922654952349,0.008249037543956072,0.040214167663748177,0.015547624152533794,0.005387290856923577,0.010830886585627655,6.601209563488268e-05,1.0062162813273607e-05,0.000945858064463529,0.0014366108951796206,0.010723778043666182,0.0,0.010503201017116489,0.0016089364726013416,0.00021554116998497122,0.09375,0.028205104523482013,2.5082720400266406e-05,4.883547386056228e-07,9.78718507434178e-05,-0.00021655626797656077,0.00021655626797638904,0.31881092344003303,0.007501724047485452,0.04817736378708725,0.348979955492575,0.02653816235246629
53.3,0.08228994199770423,0.008859509691814772,0.01974668571951824,0.0013578465675567852,0.21437149864486507,0.02885365367530199,0.057730942246605015,0.0003637716391120282,0.003260088453188098,0.996739911546812,0.001440681086975083,7.158766152146928e-06,0.31896877391190454,6.5,0.013864073450072172,0.00892740202019261,0.9996362283608878,0.9999928412338479,0.9985593189130249,0.0032600884531880365,0.9967399115468119,0.3832460365644763,0.25344250857953865,0.07747762796612324,0.007501736000791895,0.04825108261155156,0.34897307213724577,0.026548542015264347,0.015,0.00175,0.0030556814681332407,0.051467704002267106,0.008288346161072768,0.04019465599591221,0.015429364124569547,0.005410060064119124,0.01082455167123844,6.646170280445158e-05,1.0186206479392443e-05,0.0009527989639568201,0.0014426826837650997,0.010718574932243256,0.0,0.010476442000400005,0.0016081583889278955,0.00021645249253039432,0.09375,0.028399230507551262,2.5560618274220875e-05,4.975325876517203e-07,9.970892028264046e-05,-0.00022050213506179597,0.000220502135061652,0.31896877391190454,0.007501736000791895,0.04825108261155156,0.34897307213724577,0.026548542015264347
53.4,0.08165558790509744,0.00892056483471774,0.01986190521629508,0.0013747600273797825,0.21426480244143128,0.02897605440888999,0.05769509117013264,0.0003663522955998757,0.003282341482033961,0.996717658517966,0.0014507464786835094,7.208991511530595e-06,0.3191267025391015,6.5,0.013954779140160498,0.008989302836086729,0.9996336477044001,0.9999927910084884,0.9985492535213165,0.003282341482033879,0.9967176585179659,0.38259153592555134,0.2535361817124188,0.07755699638642774,0.007501748180441546,0.048326195597175686,0.3489660624331593,0.02655911220396613,0.015,0.00175,0.0030764619792304493,0.05141491635829841,0.008328078385523399,0.04017465045776837,0.01531042273220577,0.005433010201666874,0.01081782959439987,6.691983101735465e-05,1.0313103533940054e-05,0.0009598503164152403,0.0014488027204444997,0.010713240122071567,0.0,0.010448846356505701,0.0016073605918476748,0.00021737106343826574,0.09375,0.0285965182787311,2.6054872540197827e-05,5.070208571432698e-07,0.00010160813002432073,-0.00022457828346308245,0.00022457828346288643,0.3191267025391015,0.007501748180441546,0.048326195597175686,0.3489660624331593,0.02655911220396613
53.5,0.08101750910895014,0.008982794069036378,0.019978524359631385,0.0013920678445236397,0.21415540914132233,0.029099438995848447,0.05765712965877104,0.0003689832236339382,0.0033050088616849308,0.9966949911383151,0.0014610050058173737,7.260181761225404e-06,0.3192847093603204,6.5,0.014047028551170406,0.009052397461262558,0.999631016776366,0.9999927398182387,0.9985389949941825,0.0033050088616849434,0.9966949911383151,0.38192948690489203,0.2536297100507308,0.07763565401840242,0.007501760594077097,0.04840274985591215,0.3489589222085692,0.026569879209300342,0.015,0.00175,0.003097639062272318,0.05136081911706557,0.008368243027812212,0.04015413921399794,0.015190782957928152,0.0054561448117215845,0.010810711811019572,6.738677057180657e-05,1.0442959700329283e-05,0.0009670155170694853,0.0014549719497924227,0.01070777045706612,0.0,0.010420389827021074,0.0016065426093048302,0.0002182970247688063,0.09375,0.02879706677440038,2.6566298748757072e-05,5.168340118923235e-07,0.0001035724489865681,-0.00022879065778999737,0.00022879065779002686,0.3192847093603204,0.007501760594077097,0.04840274985591215,0.3489589222085692,0.026569879209300342
53.6,0.08037561130319691,0.00904623844756516,0.020096579122977992,0.0014097850720552975,0.21404325197144355,0.029223826929356586,0.057617010119525795,0.00037166619744859127,0.0033281046580020484,0.996671895341998,0.0014714633975607017,7.312370547580801e-06,0.31944279441427675,6.5,0.014140872481912422,0.009116727701167926,0.9996283338025514,0.9999926876294524,0.9985285366024393,0.0033281046580019287,0.9966718953419978,0.38125970032352285,0.2537231024204206,0.0777135892425038,0.007501773249857788,0.04848079560429674,0.3489516470327294,0.026580849712550973,0.015,0.00175,0.003119226520601364,0.051305369324608927,0.008408851004320945,0.040133109744645665,0.015070427119349424,0.00547946754925436,0.010803189397411088,6.786282959777936e-05,1.0575887941593265e-05,0.000974298144806673,0.0014611913464678294,0.010702162598572179,0.0,0.010391047309171631,0.0016057039419519455,0.00021923052311712088,0.09375,0.02900098067089111,2.7095662404592966e-05,5.269877090281744e-07,0.00010560487830107643,-0.00023314555454823083,0.0002331455545479498,0.31944279441427675,0.007501773249857788,0.04848079560429674,0.3489516470327294,0.026580849712550973
53.7,0.0797297984124573,0.009110940070974467,0.020216106267711108,0.0014279271443038719,0.2139282624982443,0.029349238061149127,0.05757468394668765,0.00037440302910649476,0.003351643261807024,0.996648356738193,0.001482128529728434,7.365592174249099e-06,0.31960095773970537,6.5,0.014236362995117435,0.00918233642818966,0.9996255969708935,0.9999926344078256,0.9985178714702716,0.0033516432618070353,0.996648356738193,0.38058198291853834,0.25381636777467176,0.07779079021439876,0.007501786156102255,0.048560384153098435,0.34894423237253075,0.026592030549358336,0.015,0.00175,0.00314123850701473,0.05124851527085293,0.008449910530187439,0.040111549218420806,0.014949337202335742,0.005502982136465461,0.010795253240003935,6.834832409351356e-05,1.0712004083061414e-05,0.0009817018864399123,0.0014674619030574565,0.010696413124912214,0.0,0.010360792379425447,0.0016048440780083383,0.0002201717077792779,0.09375,0.029208367194773387,2.764384735954575e-05,5.374985529151363e-07,0.0001077086911417547,-0.00023764955980085795,0.00023764955980088397,0.31960095773970537,0.007501786156102255,0.048560384153098435,0.34894423237253075,0.026592030549358336
53.8,0.07907997009833025,0.009176944279721447,0.020337144559893848,0.0014465108102174875,0.21381036742465456,0.029475692928850435,0.057530099979168414,0.0003771956734925846,0.00337564014479311,0.9966243598552068,0.0014930078162431074,7.419883740231832e-06,0.31975919937536035,6.5,0.014333555960205783,0.00924926982023232,0.9996228043265074,0.9999925801162597,0.9985069921837568,0.0033756401447930795,0.9966243598552068,0.3798961304310037,0.2539095154434439,0.07786724453906227,0.007501799321807006,0.04864157082871419,0.34893667335439016,0.02660342906877673,0.015,0.00175,0.0031636902607877623,0.05119021118097604,0.008491433869005999,0.04008944389212273,0.014827494393436924,0.005526692424159456,0.01078689374609408,6.884359437387503e-05,1.0851433815076052e-05,0.000989230657563876,0.0014737846464425218,0.010690518371232728,0.0,0.010329597838901413,0.0016039624693415804,0.00022112073322344176,0.09375,0.02941934132011392,2.8211769878450695e-05,5.483835383047759e-07,0.00010988735433532446,-0.00024230981897159498,0.00024230981897152386,0.31975919937536035,0.007501799321807006,0.04864157082871419,0.34893667335439016,0.02660342906877673
53.9,0.07842602409329956,0.009244297436059335,0.0204597335825718,0.0014655532012250079,0.21368949179525187,0.029603212457160806,0.05748320600630088,0.0003800461302810352,0.0034001111230241242,0.9965998888769758,0.001504108836051042,7.47528311681593e-06,0.3199175193600147,6.5,0.014432508491763536,0.009317575096120584,0.9996199538697189,0.999992524716883,0.9984958911639489,0.003400111123024074,0.9965998888769758,0.37920193435201316,0.2540025548896971,0.07794293958887269,0.007501812756155827,0.048724412189030904,0.3489289649962474,0.02661505278343646,0.015,0.00175,0.0031865973606741093,0.05113040016507648,0.008533429821212397,0.04006677971160973,0.014704879517493667,0.0055506023357176516,0.010778101126181416,6.934898842752852e-05,1.0994305699774773e-05,0.0009968884923549865,0.0014801606228580404,0.010684474589762596,0.0,0.010297434988262574,0.0016030585554060767,0.00022207775683432004,0.09375,0.029634020517476645,2.8800396921283e-05,5.596608405448897e-07,0.00011214449110654237,-0.000247133710101129,0.0002471337101010128,0.3199175193600147,0.007501812756155827,0.048724412189030904,0.3489289649962474,0.02661505278343646
54.0,0.0777678542566325,0.009313049017910522,0.020583914794482697,0.0014850727112967585,0.2135655560179983,0.029731818180851084,0.057433947425354445,0.000382956531828253,0.003425073022508258,0.9965749269774918,0.0015154396661930761,7.531830667967633e-06,0.3200759177324608,6.5,0.014533281352096035,0.00938730265347536,0.9996170434681717,0.999992468169332,0.998484560333807,0.0034250730225080517,0.9965749269774916,0.3784991758808363,0.2540954959280567,0.07801786221983714,0.007501826468936982,0.048808968508965836,0.34892110199790993,0.026626909685691424,0.015,0.00175,0.0032099764293295092,0.051069028269174185,0.008575909999177733,0.040043541753374684,0.014581472673118594,0.005574715908909579,0.010768865142253958,6.986487762906874e-05,1.1140757773902033e-05,0.001004679648995142,0.0014865909090425544,0.010678277800899916,0.0,0.010264274115147274,0.0016021317409890634,0.00022304294059873048,0.09375,0.029852529666367884,2.9410780536035658e-05,5.713500433172811e-07,0.00011448403966240507,-0.0002521292356288188,0.0002521292356283348,0.3200759177324608,0.007501826468936982,0.048808968508965836,0.34892110199790993,0.026626909685691424
54.1,0.07710535117825029,0.009383250925298986,0.020709731189155648,0.0015050887047866404,0.21343847684346182,0.029861532180592718,0.05738226767385733,0.0003859291145322306,0.0034505434629874708,0.9965494565370127,0.0015270087739730595,7.589568709677164e-06,0.3202343945315103,6.5,0.014635938157827233,0.009458505360538319,0.9996140708854677,0.9999924104312902,0.9984729912260268,0.003450543462987343,0.9965494565370125,0.37778762787616216,0.2541883486541401,0.07809199886301299,0.0075018404704120965,0.048895302975773956,0.34891307880915895,0.026639008144919048,0.015,0.00175,0.003233844899319322,0.051006038094535876,0.008618886095639908,0.04001971440814909,0.014457253345921933,0.0055990372838611345,0.010759175188848249,7.039165153543969e-05,1.1290935357128543e-05,0.001012608581040601,0.001493076609029636,0.010671923842173092,0.0,0.010230084194084364,0.001601181403527397,0.00022401645062088363,0.09375,0.030074999421649044,3.004404837938894e-05,5.834718678653154e-07,0.00011691019786796639,-0.0002573048929625007,0.0002573048929622006,0.3202343945315103,0.0075018404704120965,0.048895302975773956,0.34891307880915895,0.026639008144919048
54.2,0.07643840235205586,0.009454957076746892,0.020837227124236756,0.001525621348981963,0.2133081679033058,0.029992377082247213,0.05732810844412521,0.0003889662050270178,0.0034765407553245743,0.9965234592446754,0.0015388249649457093,7.648541257168248e-06,0.3203929497959939,6.5,0.014740544925255178,0.00953123814419599,0.9996110337949728,0.9999923514587428,0.9984611750350542,0.0034765407553244416,0.9965234592446753,0.3770670557817341,0.25428112341128184,0.07816533556836196,0.007501854771254863,0.04898348130090735,0.3489048896620728,0.026651356858779174,0.015,0.00175,0.003258220876618918,0.050941364535049105,0.008662368142812231,0.03999528148186984,0.014332200441010476,0.005623570702921353,0.010749020333273478,7.09297148582036e-05,1.1444989795988619e-05,0.0010206799252028107,0.0014996188541123608,0.010665408395165292,0.0,0.01019483266382329,0.0016002068971330483,0.00022499845711573124,0.09375,0.030301565268859226,3.0701373439860364e-05,5.960479653564375e-07,0.0001194273335834127,-0.00026266954784954534,0.0002626695478492348,0.3203929497959939,0.007501854771254863,0.04898348130090735,0.3489048896620728,0.026651356858779174
54.3,0.07576689030864478,0.009528225223092435,0.02096644924746161,0.0015466923858851722,0.2131745370994145,0.030124376279704778,0.05727140850446243,0.000392070300212331,0.003503084507311807,0.9964969154926883,0.0015508976820618463,7.70879549416883e-06,0.32055158356476166,6.5,0.014847172154252096,0.009605559842386695,0.9996079296997876,0.9999922912045057,0.998449102317938,0.0035030845073116264,0.996496915492688,0.3763372121922265,0.25437383098809685,0.07823785775192404,0.007501869382907336,0.049073573952386526,0.34889652838019686,0.02666396514097311,0.015,0.00175,0.003283123750100527,0.05087494582146927,0.008706369606287317,0.03997022570614023,0.014206291932870898,0.0056483205524446465,0.010738389094586706,7.147950107456256e-05,1.1603084254447873e-05,0.001028898597664266,0.0015062188139852392,0.010658726854970726,0.0,0.010158485752495675,0.0015992075330815419,0.00022598913609189728,0.09375,0.030532371785164252,3.138397144353657e-05,6.091020962890176e-07,0.000122040068782742,-0.0002682327115076169,0.0002682327115071971,0.32055158356476166,0.007501869382907336,0.049073573952386526,0.34889652838019686,0.02666396514097311
54.4,0.07509069553837548,0.009603114517163992,0.021097445190791812,0.0015683240926692695,0.21303749017610704,0.030257553549312536,0.057212105365840565,0.0003952439534904273,0.0035301947575161344,0.996469805242484,0.0015632365804553084,7.770379677756418e-06,0.32071029587668276,6.5,0.014955892019495407,0.009681530721797456,0.9996047560465096,0.9999922296203222,0.9984367634195446,0.003530194757515925,0.9964698052424837,0.37559784462963564,0.2544664823352529,0.07830955055663237,0.007501884317071855,0.04916565298164774,0.34888798865138243,0.026676842509820164,0.015,0.00175,0.003308573373857742,0.05080670582524079,0.008750899339881456,0.039944529408020076,0.014079505413445402,0.005673291290496101,0.010727269756095108,7.20414541913576e-05,1.1765385914881541e-05,0.0010372696690498031,0.001512877677465627,0.010651874508805354,0.0,0.010121007798009065,0.001598182606500487,0.00022698866644454957,0.09375,0.03076756686681751,3.209317786816634e-05,6.226585252166111e-07,0.00012475332788017268,-0.00027400431755956155,0.00027400431755907236,0.32071029587668276,0.007501884317071855,0.04916565298164774,0.34888798865138243,0.026676842509820164
54.5,0.0744096931455711,0.009679689395799163,0.021230265396385173,0.0015905409584826091,0.21289692524668538,0.030391933359995554,0.05715013295623773,0.0003984899434400187,0.0035578932131355716,0.9964421067868645,0.0015758521478878547,7.833346199295014e-06,0.32086908677064574,6.5,0.015066782792819587,0.009759216443723294,0.9996015100565598,0.9999921666538006,0.9984241478521121,0.003557893213135377,0.9964421067868643,0.3748486847084898,0.25455908896096274,0.07838039835262291,0.007501899586453329,0.04925979665361312,0.3488792636378623,0.0266899992762394,0.015,0.00175,0.0033345913716189067,0.05073657924391689,0.008795973129615794,0.03991817348375351,0.01395181746479458,0.005698487504999166,0.010715649929294576,7.261605787534243e-05,1.1932078558677769e-05,0.0010457985563281727,0.0015195966679997777,0.010644846262334272,0.0,0.010082362039816797,0.0015971313554652945,0.00022799723230486777,0.09375,0.031007310790315063,3.283046306768508e-05,6.367448619480799e-07,0.00012757262350121708,-0.00027999544671977045,0.0002799954467193142,0.32086908677064574,0.007501899586453329,0.04925979665361312,0.3488792636378623,0.0266899992762394
54.6,0.07372375533586345,0.009758015876741346,0.021364961509771144,0.00161336807826347,0.21275273789088647,0.030527540738194463,0.057085423663776044,0.0004018111203102987,0.003586202148256531,0.9964137978517437,0.00158875514525265,7.897748823385238e-06,0.32102795628555825,6.5,0.015179924658097305,0.009838684280654519,0.9995981888796897,0.9999921022511766,0.9984112448547473,0.003586202148256223,0.9964137978517433,0.37408945762872037,0.2546516625840857,0.07845038517354719,0.007501915204089671,0.04935608527144789,0.3488703463232993,0.02670344602042185,0.015,0.00175,0.003361199890958026,0.05066448371694636,0.008841601273039379,0.039891138354541215,0.013823204125474397,0.005723913888411462,0.010703516936958007,7.32038076674743e-05,1.210335051611766e-05,0.001054490862097467,0.0015263770369097233,0.010637636894544325,0.0,0.010042509584687474,0.0015960529990953459,0.00022901502200732787,0.09375,0.03125176760081347,3.359736227498368e-05,6.513892352254762e-07,0.00013050362421917344,-0.0002862174715945135,0.00028621747159379533,0.32102795628555825,0.007501915204089671,0.04935608527144789,0.3488703463232993,0.02670344602042185
54.7,0.07303274955064067,0.009838164187916311,0.021501587522419277,0.0016368322984362045,0.21260481751855606,0.030664401380195907,0.057017906881003645,0.0004052105172827811,0.003615145205518267,0.996384854794482,0.0016019570137827297,7.963644718560712e-06,0.32118690446034737,6.5,0.01529540268344294,0.009920005802838121,0.9995947894827171,0.9999920363552813,0.9983980429862171,0.0036151452055178668,0.9963848547944816,0.37331987533039634,0.2547442153851045,0.07851949440342293,0.0075019311838442505,0.049454604215353616,0.3488612292602618,0.026717193972621178,0.015,0.00175,0.003388422486242798,0.05059033636556181,0.008887796192789496,0.03986340328472927,0.013693640540745127,0.005749575258786733,0.010690857540188184,7.380523071310911e-05,1.2279403262362021e-05,0.0010633525009230312,0.0015332200690097956,0.010630240875927805,0.0,0.01000140987655991,0.0015949467103779722,0.00023004222894800838,0.09375,0.03150111119556869,3.439551745669815e-05,6.666220524812312e-07,0.00013355242887910443,-0.00029268263982846175,0.00029268263982752847,0.32118690446034737,0.0075019311838442505,0.049454604215353616,0.3488612292602618,0.026717193972621178
54.8,0.07233653821615754,0.009920208781865624,0.02164019981000404,0.0016609622259780726,0.2124530473077678,0.030802541702578325,0.05694750895302775,0.0004086913546050149,0.003644747434228839,0.9963552525657714,0.0016154698927209662,8.03109456163003e-06,0.3213459313339593,6.5,0.015413306845665536,0.010003256893164527,0.9995913086453949,0.9999919689054384,0.9983845301072789,0.0036447474342286013,0.9963552525657712,0.37253963617953145,0.2548367600181898,0.0785877087630318,0.007501947540431196,0.04955544407443021,0.34885190455821796,0.0267312550312587,0.015,0.00175,0.0034162841223090755,0.05051405143539167,0.008934571583247865,0.039834946370206466,0.013563100915529543,0.005775476569233436,0.010677657928692704,7.442088587168076e-05,1.2460451485925327e-05,0.0010723897114441503,0.0015401270851289164,0.010622652365388391,0.0,0.009959020510313651,0.0015938116157076213,0.0002310790519646868,0.09375,0.031755525352342634,3.5226654278128385e-05,6.824757805066854e-07,0.000136725497720782,-0.00029940401361774373,0.0002994040136171886,0.3213459313339593,0.007501947540431196,0.04955544407443021,0.34885190455821796,0.0267312550312587
54.9,0.07163497937071724,0.010004227952390277,0.021780856936344517,0.001685788050927852,0.21229730479642467,0.03094198875870121,0.056874153434380646,0.0004122570169176127,0.0036750351153075488,0.9963249648846927,0.0016293065316686705,8.100162055168306e-06,0.3215050369453597,6.5,0.0155337315890228,0.01008851735493667,0.9995877429830823,0.9999918998379448,0.9983706934683313,0.0036750351153072014,0.9963249648846924,0.37174842636022365,0.254929309558444,0.07865501037072516,0.007501964289298378,0.04965869999257745,0.34884236393867823,0.026745641679771087,0.015,0.00175,0.003444811045135071,0.05043553581930055,0.008981940349291707,0.03980574464932962,0.013431558632009483,0.005801622892256477,0.01066390376894637,7.505136084083248e-05,1.2646721757386659e-05,0.0010816090401831822,0.0015470994379350607,0.010614865239821233,0.0,0.009915297029677767,0.001592646799297071,0.00023212569470764833,0.09375,0.03201520279926381,3.609264576313106e-05,6.989852771821877e-07,0.0001400297897482701,-0.0003063955363330484,0.00030639553633224,0.3215050369453597,0.007501964289298378,0.04965869999257745,0.34884236393867823,0.026745641679771087
55.0,0.07092792659677405,0.010090304619087652,0.021923619827149333,0.001711341937827139,0.21213746088371718,0.03108277011713859,0.05679776086024585,0.0004159110917918501,0.003706036010860085,0.99629396398914,0.0016434804313478029,8.170914674024313e-06,0.3216642213335333,6.5,0.015656776672766343,0.01017587171597901,0.999584088908208,0.9999918290853259,0.9983565195686522,0.0037060360108598367,0.9962939639891398,0.37094591845787567,0.2550218775577706,0.07872138068739519,0.007501981446808451,0.04976447271893298,0.3488325986565791,0.026760367105158542,0.015,0.00175,0.003474031043014122,0.050354692447802205,0.00902991652310458,0.03977577391569698,0.013298986236895134,0.005828019396963486,0.010649580161296099,7.569727804504118e-05,1.2838455466724418e-05,0.001091017380788431,0.0015541385058569295,0.010606873044185861,0.0,0.009870192892331695,0.0015914512957227,0.00023318236473418585,0.09375,0.032280346931707844,3.6995485221435684e-05,7.161879738462981e-07,0.0001434727539945859,-0.000313672198327385,0.0003136721983268073,0.3216642213335333,0.007501981446808451,0.04976447271893298,0.3488325986565791,0.026760367105158542
55.1,0.07021522786036338,0.010178526538443642,0.022068552111000922,0.0017376580670902329,0.21197337936060817,0.03122491414074547,0.05671824831436892,0.00041965737935786265,0.003737779481193248,0.996262220518807,0.0016580058840332,8.243423848508968e-06,0.3218234845374844,6.5,0.015782547469548387,0.010265409441798153,0.999580342620642,0.9999917565761515,0.9983419941159667,0.0037377794811930265,0.9962622205188068,0.37013176967608596,0.25511447810688753,0.07878680042536984,0.007501999030283263,0.04987286890959775,0.34882259946342414,0.026775445253566794,0.015,0.00175,0.003503973517402567,0.05027141808189679,0.009078514298339386,0.039745008630114036,0.013165355223818134,0.005854671401389776,0.010634671558944174,7.635929622111668e-05,1.3035909134274818e-05,0.0011006220064565758,0.0015612457070372737,0.010598668968030411,0.0,0.009823659318785437,0.001590224086409149,0.0002342492756045507,0.09375,0.03255117238831095,3.7937293480968734e-05,7.341239578216379e-07,0.00014706232563751684,-0.0003212499766929149,0.00032124997669240145,0.3218234845374844,0.007501999030283263,0.04987286890959775,0.34882259946342414,0.026775445253566794
55.2,0.06949672571490845,0.01026898652074435,0.022215720095959155,0.0017647727613724884,0.21180491667356216,0.03136844988602938,0.056635529452601134,0.00042349990089348056,0.0037702965381950573,0.9962297034618052,0.0016728980049420135,8.317765133563912e-06,0.3219828265962364,6.5,0.015911155182802762,0.010357225158812974,0.9995765000991064,0.9999916822348665,0.998327101995058,0.0037702965381947173,0.9962297034618048,0.36930562172710113,0.25520712584170835,0.07885124954856029,0.007502017058044889,0.049984001361879776,0.34881235659046866,0.026790890855642655,0.015,0.00175,0.0035346695536616524,0.05018560229286999,0.009127747866021602,0.039713421876292905,0.013030636071545334,0.005881584353630509,0.010619161772362714,7.703811204745714e-05,1.323935535938939e-05,0.0011104305835315624,0.0015684224943014692,0.010590245833678109,0.0,0.009775645115420416,0.0015889640978628396,0.00023532664612941866,0.09375,0.03282790546347829,3.8920340724704974e-05,7.528359895411514e-07,0.0001508069844555534,-0.0003291459339496254,0.00032914593394883784,0.3219828265962364,0.007502017058044889,0.049984001361879776,0.34881235659046866,0.026790890855642655
