Time,signal,IKK,IKKa,NFkB,NFkBa,IkB,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
305.130861,3.05130861,0.071342,0.928658,0.979174,0.020826,4.566069,0.000038,1.314615,1.405611,5.416716,0.000387,0.00532,0.005266,0.000519,3.491424,0.170306,3.659922
305.867185,3.05867185,0.071173,0.928827,0.97923,0.02077,4.567229,0.000038,1.312321,1.403043,5.416811,0.000387,0.005321,0.005266,0.000519,3.491424,0.16984,3.659922
307.215333,3.07215333,0.070866,0.929134,0.979332,0.020668,4.568477,0.000038,1.308141,1.398364,5.416985,0.000387,0.005323,0.005264,0.000519,3.491424,0.169014,3.659922
307.827157,3.07827157,0.070728,0.929272,0.979376,0.020624,4.568682,0.000038,1.306253,1.39625,5.417064,0.000387,0.005324,0.005263,0.000519,3.491424,0.168653,3.659922
309.050806,3.09050806,0.070452,0.929548,0.97946,0.02054,4.568446,0.000038,1.302493,1.392041,5.41722,0.000387,0.005326,0.00526,0.000519,3.491424,0.167964,3.659922
310.274454,3.10274454,0.070179,0.929821,0.979538,0.020462,4.567397,0.000038,1.298754,1.387857,5.417374,0.000387,0.005327,0.005256,0.000519,3.491424,0.167325,3.659922
310.886278,3.10886278,0.070043,0.929957,0.979575,0.020425,4.566587,0.000037,1.296893,1.385774,5.417451,0.000387,0.005328,0.005254,0.000519,3.491424,0.167026,3.659922
312.199856,3.12199856,0.069754,0.930246,0.979647,0.020353,4.564259,0.000037,1.292914,1.381322,5.417615,0.000387,0.00533,0.00525,0.000519,3.491424,0.166436,3.659922
312.90161,3.1290161,0.0696,0.9304,0.979682,0.020318,4.562711,0.000037,1.290798,1.378954,5.417702,0.000387,0.005331,0.005247,0.000519,3.491424,0.166152,3.659922
314.305118,3.14305118,0.069294,0.930706,0.979743,0.020257,4.559055,0.000037,1.286588,1.374243,5.417875,0.000387,0.005333,0.005241,0.000519,3.491424,0.16565,3.659922
315.006872,3.15006872,0.069142,0.930858,0.979769,0.020231,4.556979,0.000037,1.284493,1.371899,5.41796,0.000387,0.005334,0.005237,0.000519,3.491424,0.165434,3.659922
315.708626,3.15708626,0.068991,0.931009,0.979793,0.020207,4.55476,0.000037,1.282404,1.369563,5.418046,0.000387,0.005335,0.005234,0.000519,3.491424,0.165242,3.659922
317.34792,3.1734792,0.06864,0.93136,0.979836,0.020164,4.549114,0.000037,1.277552,1.364136,5.418244,0.000387,0.005337,0.005226,0.000519,3.491424,0.164888,3.659921
318.28546,3.1828546,0.068441,0.931559,0.979854,0.020146,4.54566,0.000037,1.274793,1.36105,5.418356,0.000387,0.005338,0.005222,0.000519,3.491424,0.164745,3.659921
319.222999,3.19222999,0.068244,0.931756,0.979866,0.020134,4.542092,0.000037,1.272046,1.357978,5.418467,0.000387,0.005339,0.005217,0.000519,3.491424,0.164646,3.659921
320.160539,3.20160539,0.068047,0.931953,0.979873,0.020127,4.538452,0.000036,1.269311,1.354919,5.418578,0.000387,0.00534,0.005213,0.000519,3.491424,0.16459,3.659921
321.098079,3.21098079,0.067851,0.932149,0.979874,0.020126,4.534779,0.000036,1.266587,1.351874,5.418688,0.000387,0.005341,0.005209,0.000519,3.491424,0.164576,3.659921
322.035619,3.22035619,0.067657,0.932343,0.979871,0.020129,4.531112,0.000036,1.263875,1.348841,5.418798,0.000387,0.005342,0.005204,0.000519,3.491424,0.164603,3.659921
322.973158,3.22973158,0.067464,0.932536,0.979863,0.020137,4.527489,0.000036,1.261174,1.345822,5.418907,0.000387,0.005343,0.005201,0.000519,3.491424,0.164669,3.659921
323.910698,3.23910698,0.067271,0.932729,0.97985,0.02015,4.523945,0.000036,1.258485,1.342816,5.419015,0.000387,0.005345,0.005197,0.000519,3.491424,0.164772,3.659921
324.848238,3.24848238,0.06708,0.93292,0.979833,0.020167,4.520514,0.000036,1.255807,1.339823,5.419122,0.000387,0.005346,0.005193,0.000519,3.491424,0.16491,3.659921
325.785778,3.25785778,0.06689,0.93311,0.979812,0.020188,4.51723,0.000036,1.25314,1.336843,5.419229,0.000387,0.005347,0.00519,0.000519,3.491424,0.165082,3.659921
326.723317,3.26723317,0.066701,0.933299,0.979788,0.020212,4.514121,0.000036,1.250485,1.333875,5.419335,0.000387,0.005348,0.005187,0.000519,3.491424,0.165284,3.659921
327.660857,3.27660857,0.066513,0.933487,0.979759,0.020241,4.511215,0.000036,1.247841,1.33092,5.419441,0.000387,0.005349,0.005185,0.000519,3.491424,0.165515,3.659921
328.598397,3.28598397,0.066326,0.933674,0.979728,0.020272,4.508537,0.000036,1.245207,1.327978,5.419546,0.000387,0.00535,0.005183,0.000519,3.491424,0.165771,3.659921
329.535937,3.29535937,0.06614,0.93386,0.979694,0.020306,4.506109,0.000035,1.242585,1.325048,5.41965,0.000387,0.005351,0.005181,0.000519,3.491424,0.166049,3.659921
331.411016,3.31411016,0.065772,0.934228,0.979619,0.020381,4.502082,0.000035,1.237373,1.319226,5.419857,0.000387,0.005353,0.005179,0.000519,3.491424,0.16666,3.659921
332.348556,3.32348556,0.065589,0.934411,0.979579,0.020421,4.500513,0.000035,1.234783,1.316334,5.41996,0.000387,0.005354,0.005178,0.000519,3.491424,0.166988,3.659921
333.286096,3.33286096,0.065407,0.934593,0.979538,0.020462,4.499256,0.000035,1.232204,1.313454,5.420062,0.000387,0.005355,0.005178,0.000519,3.491424,0.167326,3.659921
334.223635,3.34223635,0.065226,0.934774,0.979496,0.020504,4.49832,0.000035,1.229636,1.310586,5.420163,0.000387,0.005356,0.005178,0.000519,3.491424,0.167671,3.659921
335.161175,3.35161175,0.065047,0.934953,0.979453,0.020547,4.497709,0.000035,1.227078,1.30773,5.420264,0.000387,0.005357,0.005179,0.000519,3.491424,0.16802,3.659921
336.098715,3.36098715,0.064868,0.935132,0.97941,0.02059,4.497426,0.000035,1.224531,1.304886,5.420364,0.000387,0.005357,0.00518,0.000519,3.491424,0.168371,3.659921
337.036254,3.37036254,0.06469,0.93531,0.979368,0.020632,4.497472,0.000035,1.221994,1.302054,5.420463,0.000387,0.005358,0.005181,0.000519,3.491424,0.16872,3.659921
337.973794,3.37973794,0.064513,0.935487,0.979325,0.020675,4.497843,0.000035,1.219468,1.299234,5.420562,0.000387,0.005359,0.005183,0.000519,3.491424,0.169064,3.659921
338.911334,3.38911334,0.064337,0.935663,0.979284,0.020716,4.498534,0.000035,1.216952,1.296426,5.420661,0.000387,0.00536,0.005185,0.000519,3.491424,0.169401,3.659921
340.245193,3.40245193,0.064088,0.935912,0.979228,0.020772,4.500051,0.000034,1.21339,1.29245,5.4208,0.000387,0.005362,0.005188,0.000519,3.491424,0.169864,3.659921
340.770473,3.40770473,0.063991,0.936009,0.979206,0.020794,4.500816,0.000034,1.211993,1.290891,5.420854,0.000387,0.005362,0.00519,0.000519,3.491424,0.170039,3.659921
341.821033,3.41821033,0.063797,0.936203,0.979165,0.020835,4.502615,0.000034,1.209208,1.287784,5.420963,0.000387,0.005363,0.005193,0.000519,3.491424,0.170376,3.659921
342.871593,3.42871593,0.063604,0.936396,0.979126,0.020874,4.504757,0.000034,1.206436,1.284692,5.42107,0.000387,0.005364,0.005197,0.000519,3.491424,0.170692,3.659921
343.998214,3.43998214,0.063399,0.936601,0.979088,0.020912,4.507409,0.000034,1.203478,1.281391,5.421185,0.000387,0.005365,0.005201,0.000519,3.491424,0.171005,3.659921
345.200895,3.45200895,0.063181,0.936819,0.979051,0.020949,4.51061,0.000034,1.200335,1.277886,5.421307,0.000387,0.005366,0.005206,0.000519,3.491424,0.171306,3.659921
345.802236,3.45802236,0.063073,0.936927,0.979035,0.020965,4.51234,0.000034,1.19877,1.27614,5.421367,0.000387,0.005367,0.005208,0.000519,3.491424,0.171443,3.659921
347.004917,3.47004917,0.062857,0.937143,0.979005,0.020995,4.516034,0.000034,1.195652,1.272663,5.421488,0.000387,0.005368,0.005213,0.000519,3.491424,0.171688,3.659921
348.308463,3.48308463,0.062625,0.937375,0.978978,0.021022,4.520342,0.000034,1.19229,1.268914,5.421617,0.000387,0.005369,0.005219,0.000519,3.491424,0.171908,3.659921
349.010669,3.49010669,0.062501,0.937499,0.978966,0.021034,4.522773,0.000034,1.190487,1.266904,5.421686,0.000387,0.00537,0.005222,0.000519,3.491424,0.172007,3.659921
349.712875,3.49712875,0.062377,0.937623,0.978955,0.021045,4.525268,0.000033,1.188689,1.264899,5.421755,0.000387,0.005371,0.005225,0.000519,3.491424,0.172091,3.659921
351.117287,3.51117287,0.062131,0.937869,0.97894,0.02106,4.53041,0.000033,1.18511,1.260909,5.421893,0.000387,0.005372,0.005232,0.000519,3.491424,0.172217,3.659921
351.819493,3.51819493,0.062008,0.937992,0.978935,0.021065,4.533038,0.000033,1.183328,1.258923,5.421961,0.000387,0.005373,0.005235,0.000519,3.491424,0.172259,3.659921
352.521699,3.52521699,0.061886,0.938114,0.978931,0.021069,4.535689,0.000033,1.181551,1.256944,5.422029,0.000387,0.005374,0.005238,0.000519,3.491424,0.172286,3.659921
353.519941,3.53519941,0.061714,0.938286,0.97893,0.02107,4.539481,0.000033,1.179035,1.25414,5.422125,0.000387,0.005375,0.005242,0.000519,3.491424,0.1723,3.659921
354.518184,3.54518184,0.061542,0.938458,0.978931,0.021069,4.543272,0.000033,1.176529,1.251348,5.42222,0.000387,0.005376,0.005247,0.000519,3.491424,0.172287,3.659921
355.516426,3.55516426,0.061372,0.938628,0.978936,0.021064,4.547037,0.000033,1.174034,1.248568,5.422315,0.000387,0.005377,0.005251,0.000519,3.491424,0.172247,3.659921
356.514668,3.56514668,0.061202,0.938798,0.978944,0.021056,4.550749,0.000033,1.17155,1.2458,5.422409,0.000387,0.005378,0.005255,0.000519,3.491424,0.172181,3.659922
357.512911,3.57512911,0.061034,0.938966,0.978955,0.021045,4.554383,0.000033,1.169075,1.243044,5.422503,0.000387,0.005379,0.005259,0.000519,3.491424,0.172091,3.659922
358.511153,3.58511153,0.060866,0.939134,0.978969,0.021031,4.557916,0.000033,1.166611,1.240299,5.422596,0.000387,0.00538,0.005263,0.000519,3.491424,0.171978,3.659922
359.509396,3.59509396,0.060699,0.939301,0.978985,0.021015,4.561325,0.000033,1.164158,1.237567,5.422689,0.000387,0.005381,0.005266,0.000519,3.491424,0.171844,3.659922
360.507638,3.60507638,0.060533,0.939467,0.979004,0.020996,4.564591,0.000033,1.161714,1.234846,5.422781,0.000387,0.005382,0.005269,0.000519,3.491424,0.171691,3.659922
361.50588,3.6150588,0.060368,0.939632,0.979025,0.020975,4.567695,0.000032,1.159281,1.232137,5.422873,0.000387,0.005382,0.005272,0.000519,3.491424,0.171521,3.659922
362.504123,3.62504123,0.060204,0.939796,0.979048,0.020952,4.570622,0.000032,1.156858,1.229439,5.422964,0.000387,0.005383,0.005275,0.000519,3.491424,0.171336,3.659922
363.502365,3.63502365,0.06004,0.93996,0.979072,0.020928,4.573357,0.000032,1.154444,1.226753,5.423054,0.000387,0.005384,0.005277,0.000519,3.491424,0.171138,3.659922
365.49885,3.6549885,0.059716,0.940284,0.979124,0.020876,4.578207,0.000032,1.149648,1.221414,5.423234,0.000387,0.005386,0.005281,0.000519,3.491424,0.170711,3.659922
366.497092,3.66497092,0.059556,0.940444,0.979151,0.020849,4.580304,0.000032,1.147264,1.218762,5.423323,0.000387,0.005387,0.005283,0.000519,3.491424,0.170487,3.659922
367.495335,3.67495335,0.059396,0.940604,0.979179,0.020821,4.582177,0.000032,1.14489,1.216121,5.423412,0.000387,0.005388,0.005284,0.000519,3.491424,0.17026,3.659922
368.493577,3.68493577,0.059237,0.940763,0.979207,0.020793,4.58382,0.000032,1.142526,1.213491,5.4235,0.000387,0.005389,0.005285,0.000519,3.491424,0.17003,3.659922
369.49182,3.6949182,0.059079,0.940921,0.979235,0.020765,4.585235,0.000032,1.140172,1.210872,5.423587,0.000387,0.00539,0.005286,0.000519,3.491424,0.169801,3.659922
370.490062,3.70490062,0.058922,0.941078,0.979263,0.020737,4.586422,0.000032,1.137827,1.208264,5.423675,0.000387,0.005391,0.005287,0.000519,3.491424,0.169574,3.659922
371.488304,3.71488304,0.058765,0.941235,0.97929,0.02071,4.587385,0.000032,1.135492,1.205667,5.423761,0.000387,0.005392,0.005287,0.000519,3.491424,0.169352,3.659922
372.486547,3.72486547,0.058609,0.941391,0.979317,0.020683,4.588129,0.000032,1.133166,1.203081,5.423847,0.000387,0.005393,0.005287,0.000519,3.491424,0.169136,3.659922
373.484789,3.73484789,0.058455,0.941545,0.979342,0.020658,4.588661,0.000031,1.13085,1.200505,5.423933,0.000387,0.005394,0.005287,0.000519,3.491424,0.168929,3.659922
374.483031,3.74483031,0.058301,0.941699,0.979366,0.020634,4.588991,0.000031,1.128543,1.19794,5.424018,0.000387,0.005395,0.005287,0.000519,3.491424,0.168731,3.659922
375.481274,3.75481274,0.058147,0.941853,0.979389,0.020611,4.589129,0.000031,1.126245,1.195386,5.424103,0.000387,0.005396,0.005286,0.000519,3.491424,0.168544,3.659922
376.479516,3.76479516,0.057995,0.942005,0.97941,0.02059,4.589086,0.000031,1.123956,1.192843,5.424187,0.000387,0.005397,0.005285,0.000519,3.491424,0.16837,3.659922
377.477759,3.77477759,0.057843,0.942157,0.97943,0.02057,4.588877,0.000031,1.121677,1.19031,5.424271,0.000387,0.005398,0.005285,0.000519,3.491424,0.168209,3.659922
378.492412,3.78492412,0.05769,0.94231,0.979448,0.020552,4.588507,0.000031,1.11937,1.187746,5.424355,0.000387,0.005399,0.005284,0.000519,3.491424,0.168062,3.659922
379.507065,3.79507065,0.057538,0.942462,0.979464,0.020536,4.587996,0.000031,1.117072,1.185193,5.42444,0.000387,0.0054,0.005282,0.000519,3.491424,0.16793,3.659922
379.507065,3.79507065,0.057538,0.942462,0.979464,0.020536,4.587996,0.000031,1.117072,1.185193,5.42444,0.000387,0.0054,0.005282,0.000519,3.491424,0.16793,3.659922
380.521718,3.80521718,0.057386,0.942614,0.979478,0.020522,4.58736,0.000031,1.114783,1.18265,5.424523,0.000387,0.0054,0.005281,0.000519,3.491424,0.167815,3.659922
381.536371,3.81536371,0.057235,0.942765,0.97949,0.02051,4.586616,0.000031,1.112504,1.180118,5.424607,0.000387,0.005401,0.00528,0.000519,3.491424,0.167718,3.659922
382.551024,3.82551024,0.057085,0.942915,0.9795,0.0205,4.585782,0.000031,1.110234,1.177597,5.42469,0.000387,0.005402,0.005279,0.000519,3.491424,0.167638,3.659922
383.565677,3.83565677,0.056935,0.943065,0.979507,0.020493,4.584875,0.000031,1.107973,1.175086,5.424772,0.000387,0.005403,0.005278,0.000519,3.491424,0.167576,3.659922
384.58033,3.8458033,0.056787,0.943213,0.979513,0.020487,4.583915,0.000031,1.105721,1.172585,5.424854,0.000387,0.005404,0.005276,0.000519,3.491424,0.167531,3.659922
385.594983,3.85594983,0.056639,0.943361,0.979516,0.020484,4.582919,0.000031,1.103478,1.170095,5.424935,0.000387,0.005405,0.005275,0.000519,3.491424,0.167505,3.659922
386.651939,3.86651939,0.056486,0.943514,0.979517,0.020483,4.581863,0.00003,1.101151,1.167512,5.42502,0.000387,0.005406,0.005274,0.000519,3.491424,0.167495,3.659922
387.708895,3.87708895,0.056334,0.943666,0.979516,0.020484,4.580806,0.00003,1.098834,1.16494,5.425104,0.000387,0.005407,0.005273,0.000519,3.491424,0.167504,3.659922
388.765851,3.88765851,0.056182,0.943818,0.979513,0.020487,4.579767,0.00003,1.096526,1.162379,5.425187,0.000387,0.005407,0.005271,0.000519,3.491424,0.16753,3.659922
389.822808,3.89822808,0.056031,0.943969,0.979508,0.020492,4.578765,0.00003,1.094229,1.159829,5.42527,0.000387,0.005408,0.00527,0.000519,3.491424,0.167572,3.659922
390.879764,3.90879764,0.055881,0.944119,0.979501,0.020499,4.577816,0.00003,1.09194,1.15729,5.425353,0.000387,0.005409,0.00527,0.000519,3.491424,0.16763,3.659922
391.93672,3.9193672,0.055732,0.944268,0.979492,0.020508,4.576935,0.00003,1.089661,1.154762,5.425435,0.000387,0.00541,0.005269,0.000519,3.491424,0.167702,3.659922
392.993676,3.92993676,0.055584,0.944416,0.979482,0.020518,4.576138,0.00003,1.087392,1.152245,5.425516,0.000387,0.005411,0.005268,0.000519,3.491424,0.167787,3.659922
394.050632,3.94050632,0.055436,0.944564,0.97947,0.02053,4.575437,0.00003,1.085132,1.149738,5.425597,0.000387,0.005412,0.005268,0.000519,3.491424,0.167884,3.659922
395.107588,3.95107588,0.05529,0.94471,0.979457,0.020543,4.574844,0.00003,1.082881,1.147242,5.425678,0.000387,0.005412,0.005268,0.000519,3.491424,0.167991,3.659922
396.164545,3.96164545,0.055144,0.944856,0.979442,0.020558,4.574369,0.00003,1.080639,1.144756,5.425758,0.000387,0.005413,0.005267,0.000519,3.491424,0.168107,3.659922
397.221501,3.97221501,0.054998,0.945002,0.979427,0.020573,4.57402,0.00003,1.078407,1.142281,5.425838,0.000387,0.005414,0.005267,0.000519,3.491424,0.16823,3.659922
398.278457,3.98278457,0.054854,0.945146,0.979412,0.020588,4.573803,0.00003,1.076184,1.139816,5.425918,0.000387,0.005415,0.005268,0.000519,3.491424,0.168358,3.659922
399.335413,3.99335413,0.05471,0.94529,0.979396,0.020604,4.573725,0.000029,1.07397,1.137362,5.425997,0.000387,0.005416,0.005268,0.000519,3.491424,0.168491,3.659922
400.392369,4.00392369,0.054567,0.945433,0.979379,0.020621,4.573789,0.000029,1.071764,1.134918,5.426075,0.000387,0.005416,0.005269,0.000519,3.491424,0.168626,3.659922
401.492431,4.01492431,0.054419,0.945581,0.979362,0.020638,4.574008,0.000029,1.069479,1.132385,5.426156,0.000387,0.005417,0.005269,0.000519,3.491424,0.168768,3.659922
402.407112,4.02407112,0.054297,0.945703,0.979347,0.020653,4.574308,0.000029,1.067586,1.130287,5.426223,0.000387,0.005418,0.00527,0.000519,3.491424,0.168885,3.659922
403.321792,4.03321792,0.054175,0.945825,0.979333,0.020667,4.574716,0.000029,1.065699,1.128197,5.42629,0.000387,0.005419,0.005271,0.000519,3.491424,0.169002,3.659922
404.236473,4.04236473,0.054053,0.945947,0.979319,0.020681,4.575229,0.000029,1.063819,1.126115,5.426357,0.000387,0.005419,0.005272,0.000519,3.491424,0.169116,3.659922
405.151153,4.05151153,0.053933,0.946067,0.979306,0.020694,4.575845,0.000029,1.061946,1.124039,5.426423,0.000387,0.00542,0.005273,0.000519,3.491424,0.169227,3.659922
405.908512,4.05908512,0.053833,0.946167,0.979295,0.020705,4.57643,0.000029,1.0604,1.122327,5.426478,0.000387,0.00542,0.005274,0.000519,3.491424,0.169316,3.659922
406.665871,4.06665871,0.053734,0.946266,0.979284,0.020716,4.577083,0.000029,1.058858,1.12062,5.426532,0.000387,0.005421,0.005275,0.000519,3.491424,0.169402,3.659922
408.180588,4.08180588,0.053536,0.946464,0.979264,0.020736,4.578576,0.000029,1.055788,1.11722,5.426641,0.000387,0.005422,0.005278,0.000519,3.491424,0.169563,3.659922
408.937947,4.08937947,0.053438,0.946562,0.979255,0.020745,4.579411,0.000029,1.05426,1.115528,5.426694,0.000387,0.005423,0.005279,0.000519,3.491424,0.169638,3.659922
409.695305,4.09695305,0.05334,0.94666,0.979247,0.020753,4.580302,0.000029,1.052735,1.11384,5.426748,0.000387,0.005423,0.00528,0.000519,3.491424,0.169708,3.659922
411.210023,4.11210023,0.053145,0.946855,0.979231,0.020769,4.582233,0.000029,1.0497,1.110481,5.426855,0.000387,0.005424,0.005283,0.000519,3.491424,0.169835,3.659922
411.967381,4.11967381,0.053049,0.946951,0.979224,0.020776,4.583266,0.000029,1.048189,1.108808,5.426908,0.000387,0.005425,0.005284,0.000519,3.491424,0.16989,3.659922
412.72474,4.1272474,0.052952,0.947048,0.979218,0.020782,4.584339,0.000029,1.046683,1.107141,5.42696,0.000387,0.005425,0.005286,0.000519,3.491424,0.16994,3.659922
414.239457,4.14239457,0.05276,0.94724,0.979208,0.020792,4.586589,0.000028,1.043682,1.103821,5.427065,0.000387,0.005426,0.005289,0.000519,3.491424,0.170023,3.659922
414.996816,4.14996816,0.052665,0.947335,0.979204,0.020796,4.587757,0.000028,1.042188,1.102168,5.427117,0.000387,0.005427,0.00529,0.000519,3.491424,0.170056,3.659922
415.754175,4.15754175,0.05257,0.94743,0.979201,0.020799,4.588947,0.000028,1.040698,1.10052,5.427169,0.000387,0.005428,0.005292,0.000519,3.491424,0.170083,3.659922
417.268892,4.17268892,0.052381,0.947619,0.979196,0.020804,4.591379,0.000028,1.037731,1.097238,5.427273,0.000387,0.005429,0.005294,0.000519,3.491424,0.170121,3.659922
418.026251,4.18026251,0.052287,0.947713,0.979195,0.020805,4.592612,0.000028,1.036254,1.095605,5.427324,0.000387,0.005429,0.005296,0.000519,3.491424,0.170131,3.659922
418.783609,4.18783609,0.052193,0.947807,0.979194,0.020806,4.59385,0.000028,1.034781,1.093976,5.427376,0.000387,0.00543,0.005297,0.000519,3.491424,0.170135,3.659922
420.298327,4.20298327,0.052006,0.947994,0.979195,0.020805,4.596325,0.000028,1.031848,1.090732,5.427477,0.000387,0.005431,0.0053,0.000519,3.491424,0.170127,3.659922
421.055685,4.21055685,0.051914,0.948086,0.979197,0.020803,4.597554,0.000028,1.030387,1.089117,5.427528,0.000387,0.005431,0.005302,0.000519,3.491424,0.170115,3.659922
421.813044,4.21813044,0.051821,0.948179,0.979199,0.020801,4.598772,0.000028,1.028931,1.087507,5.427578,0.000387,0.005432,0.005303,0.000519,3.491424,0.170098,3.659922
423.327761,4.23327761,0.051638,0.948362,0.979205,0.020795,4.60116,0.000028,1.02603,1.084301,5.427679,0.000387,0.005433,0.005305,0.000519,3.491424,0.170049,3.659922
424.08512,4.2408512,0.051546,0.948454,0.979209,0.020791,4.602323,0.000028,1.024586,1.082705,5.427729,0.000387,0.005433,0.005307,0.000519,3.491424,0.170018,3.659922
424.848946,4.24848946,0.051454,0.948546,0.979213,0.020787,4.60347,0.000028,1.023133,1.0811,5.427779,0.000387,0.005434,0.005308,0.000519,3.491424,0.169982,3.659922
426.376597,4.26376597,0.051271,0.948729,0.979223,0.020777,4.605676,0.000028,1.020241,1.077903,5.427879,0.000387,0.005435,0.00531,0.000519,3.491424,0.1699,3.659922
427.140423,4.27140423,0.051181,0.948819,0.979229,0.020771,4.606728,0.000028,1.0188,1.076312,5.427928,0.000387,0.005436,0.005311,0.000519,3.491424,0.169853,3.659922
427.904249,4.27904249,0.05109,0.94891,0.979235,0.020765,4.607744,0.000028,1.017364,1.074725,5.427978,0.000387,0.005436,0.005312,0.000519,3.491424,0.169804,3.659922
428.668075,4.28668075,0.051,0.949,0.979241,0.020759,4.608721,0.000028,1.015931,1.073143,5.428027,0.000387,0.005437,0.005313,0.000519,3.491424,0.169751,3.659922
430.339158,4.30339158,0.050803,0.949197,0.979256,0.020744,4.610714,0.000027,1.012812,1.069698,5.428134,0.000387,0.005438,0.005315,0.000519,3.491424,0.169629,3.659923
431.1747,4.311747,0.050706,0.949294,0.979264,0.020736,4.611632,0.000027,1.011259,1.067983,5.428187,0.000387,0.005438,0.005316,0.000519,3.491424,0.169565,3.659923
432.010242,4.32010242,0.050608,0.949392,0.979272,0.020728,4.612496,0.000027,1.009711,1.066274,5.42824,0.000387,0.005439,0.005317,0.000519,3.491424,0.1695,3.659923
432.845783,4.32845783,0.050512,0.949488,0.97928,0.02072,4.613305,0.000027,1.008168,1.06457,5.428293,0.000387,0.005439,0.005317,0.000519,3.491424,0.169433,3.659923
433.681325,4.33681325,0.050415,0.949585,0.979288,0.020712,4.614058,0.000027,1.006629,1.062872,5.428345,0.000387,0.00544,0.005318,0.000519,3.491424,0.169366,3.659923
434.580369,4.34580369,0.050312,0.949688,0.979297,0.020703,4.614806,0.000027,1.004979,1.06105,5.428402,0.000387,0.005441,0.005318,0.000519,3.491424,0.169294,3.659923
436.378457,4.36378457,0.050106,0.949894,0.979315,0.020685,4.616107,0.000027,1.001694,1.057425,5.428514,0.000387,0.005442,0.005319,0.000519,3.491424,0.169151,3.659923
437.277501,4.37277501,0.050004,0.949996,0.979323,0.020677,4.616662,0.000027,1.000059,1.055621,5.428569,0.000387,0.005442,0.00532,0.000519,3.491424,0.169082,3.659923
438.176545,4.38176545,0.049902,0.950098,0.979332,0.020668,4.617156,0.000027,0.99843,1.053824,5.428625,0.000387,0.005443,0.00532,0.000519,3.491424,0.169014,3.659923
439.075589,4.39075589,0.049801,0.950199,0.97934,0.02066,4.61759,0.000027,0.996806,1.052032,5.42868,0.000387,0.005444,0.00532,0.000519,3.491424,0.168949,3.659923
439.974633,4.39974633,0.0497,0.9503,0.979347,0.020653,4.617966,0.000027,0.995188,1.050247,5.428735,0.000387,0.005444,0.005321,0.000519,3.491424,0.168886,3.659923
440.940918,4.40940918,0.049592,0.950408,0.979355,0.020645,4.618309,0.000027,0.993454,1.048334,5.428794,0.000387,0.005445,0.005321,0.000519,3.491424,0.168822,3.659923
441.907203,4.41907203,0.049484,0.950516,0.979362,0.020638,4.618593,0.000027,0.991726,1.046428,5.428852,0.000387,0.005446,0.005321,0.000519,3.491424,0.168763,3.659923
442.873488,4.42873488,0.049377,0.950623,0.979369,0.020631,4.618821,0.000027,0.990004,1.04453,5.42891,0.000387,0.005446,0.005321,0.000519,3.491424,0.168707,3.659923
443.839773,4.43839773,0.04927,0.95073,0.979375,0.020625,4.618997,0.000027,0.988288,1.042637,5.428968,0.000387,0.005447,0.005321,0.000519,3.491424,0.168656,3.659923
444.806058,4.44806058,0.049164,0.950836,0.979381,0.020619,4.619126,0.000027,0.986578,1.040752,5.429026,0.000387,0.005447,0.005321,0.000519,3.491424,0.16861,3.659923
445.772343,4.45772343,0.049058,0.950942,0.979386,0.020614,4.619214,0.000027,0.984873,1.038873,5.429084,0.000387,0.005448,0.005321,0.000519,3.491424,0.16857,3.659923
446.738628,4.46738628,0.048953,0.951047,0.97939,0.02061,4.619265,0.000026,0.983175,1.037001,5.429141,0.000387,0.005449,0.005321,0.000519,3.491424,0.168534,3.659923
447.824332,4.47824332,0.048835,0.951165,0.979394,0.020606,4.619285,0.000026,0.981273,1.034905,5.429205,0.000387,0.005449,0.005321,0.000519,3.491424,0.168501,3.659923
448.910036,4.48910036,0.048718,0.951282,0.979397,0.020603,4.619273,0.000026,0.979379,1.032818,5.429268,0.000387,0.00545,0.005321,0.000519,3.491424,0.168475,3.659923
449.99574,4.4999574,0.048601,0.951399,0.9794,0.0206,4.619236,0.000026,0.977492,1.030739,5.429332,0.000387,0.005451,0.00532,0.000519,3.491424,0.168456,3.659923
451.081444,4.51081444,0.048485,0.951515,0.979401,0.020599,4.619183,0.000026,0.975613,1.028668,5.429395,0.000387,0.005451,0.00532,0.000519,3.491424,0.168444,3.659923
452.167148,4.52167148,0.048369,0.951631,0.979402,0.020598,4.619119,0.000026,0.97374,1.026605,5.429457,0.000387,0.005452,0.00532,0.000519,3.491424,0.168438,3.659923
453.252852,4.53252852,0.048254,0.951746,0.979402,0.020598,4.619054,0.000026,0.971874,1.024551,5.42952,0.000387,0.005453,0.00532,0.000519,3.491424,0.16844,3.659923
454.338556,4.54338556,0.04814,0.95186,0.979401,0.020599,4.618993,0.000026,0.970016,1.022504,5.429582,0.000387,0.005453,0.00532,0.000519,3.491424,0.168447,3.659923
455.546469,4.55546469,0.048013,0.951987,0.979399,0.020601,4.61894,0.000026,0.967957,1.020237,5.429651,0.000387,0.005454,0.00532,0.000519,3.491424,0.168463,3.659923
455.546469,4.55546469,0.048013,0.951987,0.979399,0.020601,4.61894,0.000026,0.967957,1.020237,5.429651,0.000387,0.005454,0.00532,0.000519,3.491424,0.168463,3.659923
456.754381,4.56754381,0.047887,0.952113,0.979396,0.020604,4.618909,0.000026,0.965906,1.017979,5.429719,0.000387,0.005455,0.00532,0.000519,3.491424,0.168485,3.659923
